device_id,devicetime,eventid,dev_acceleration,dev_accl_magnitude,dev_accl_x_force,dev_accl_y_force,dev_accl_z_force,dev_ext_bat_voltage,dev_int_bat_voltage,dev_nw_carrier,dev_nw_cell_sig_str,dev_nw_conn_roaming,dev_nw_conn_type,veh_coolant_temp,veh_dtc_count,veh_engine_fuel_rate,veh_engine_load,veh_engine_oil_temp,veh_fuel_level,veh_fuel_pressure,veh_ima_pressure,veh_intake_air_temp,veh_maf_air_flow,veh_mil_status,veh_real_odo,veh_rpm,veh_speed,veh_throttle_pos,veh_tire_lf_pressure,veh_tire_lr_pressure,veh_tire_rf_pressure,veh_tire_rr_pressure,veh_virt_odo
12345,2019-03-26T17:10:18.505000+00:00,VEH_TRIP_TIME_BASED,,,,,,13981,4147,310410,15,True,False,16,False,False,84,False,False,False,False,15,39.96,False,1239460.058871191,2029,638.888894,26,False,False,False,False,1224165.0581447175
12345,2019-03-26T17:10:07.935000+00:00,VEH_IGN_ON,,,,,,13857,4147,310410,18,True,False,16,False,False,42,False,False,False,False,15,11.78,False,1239411.0588688636,1276,555.55556,19,False,False,False,False,1224119.0581425326
12345,2019-03-26T17:10:18.505000+00:00,VEH_TRIP_TIME_BASED,,,,,,13981,4147,310410,15,True,False,16,False,False,84,False,False,False,False,15,39.96,False,1239460.058871191,2029,638.888894,26,False,False,False,False,1224165.0581447175
12345,2019-03-26T17:10:18.505000+00:00,VEH_TRIP_TIME_BASED,,,,,,13981,4147,310410,15,True,False,16,False,False,84,False,False,False,False,15,39.96,False,1239460.058871191,2029,638.888894,26,False,False,False,False,1224165.0581447175
12345,2019-03-26T17:10:28.826000+00:00,VEH_TRIP_TIME_BASED,,,,,,14136,4147,310410,15,True,False,16,False,False,64,False,False,False,False,15,22.37,False,1239571.0588764632,1605,1444.4444560000002,22,False,False,False,False,1224227.0581476623
