+------------+---------------------------+--------------------------+----------------------------------------------------+----------------------------------------------------+
| device_id  |        devicetime         |         eventid          |                       devtlm                       |                       gpstlm                       |
| 12345      | 2019-03-26T17:11:41.054Z  | VEH_TRIP_TIME_BASED      | {"dev_acceleration":null,"dev_accl_magnitude":null,"dev_accl_x_force":null,"dev_accl_y_force":null,"dev_accl_z_force":null,"dev_ext_bat_voltage":14012,"dev_int_bat_voltage":4147,"dev_nw_carrier":"310410","dev_nw_cell_sig_str":31,"dev_nw_conn_roaming":"True","dev_nw_conn_type":0,"veh_coolant_temp":37,"veh_dtc_count":0,"veh_engine_fuel_rate":0,"veh_engine_load":42,"veh_engine_oil_temp":0,"veh_fuel_level":0,"veh_fuel_pressure":0,"veh_ima_pressure":0,"veh_intake_air_temp":15,"veh_maf_air_flow":8.17,"veh_mil_status":"False","veh_real_odo":1240195.0589061016,"veh_rpm":944,"veh_speed":250.00000200000002,"veh_throttle_pos":17,"veh_tire_lf_pressure":0,"veh_tire_lr_pressure":0,"veh_tire_rf_pressure":0,"veh_tire_rr_pressure":0,"veh_virt_odo":1224817.0581756858} | {"gps_alt":0.012,"gps_fix_status":2,"gps_fix_time":"2019-03-26T17:11:40.245Z","gps_hacc":0,"gps_hdop":0,"gps_heading":266.79998779296875,"gps_lat":37.56686019897461,"gps_lon":-122.05278778076172,"gps_lost_lock_duration":0,"gps_lost_lock_time":"2019-03-23T03:30:22.240Z","gps_num_sat":8,"gps_pdop":1,"gps_speed":245.08399629627039,"gps_vacc":0,"gps_vdop":1} |
| 12345      | 2019-03-26T17:11:54.504Z  | VEH_TRIP_TIME_BASED      | {"dev_acceleration":null,"dev_accl_magnitude":null,"dev_accl_x_force":null,"dev_accl_y_force":null,"dev_accl_z_force":null,"dev_ext_bat_voltage":12927,"dev_int_bat_voltage":4147,"dev_nw_carrier":"310410","dev_nw_cell_sig_str":29,"dev_nw_conn_roaming":"True","dev_nw_conn_type":0,"veh_coolant_temp":37,"veh_dtc_count":0,"veh_engine_fuel_rate":0,"veh_engine_load":0,"veh_engine_oil_temp":0,"veh_fuel_level":0,"veh_fuel_pressure":0,"veh_ima_pressure":0,"veh_intake_air_temp":15,"veh_maf_air_flow":6.82,"veh_mil_status":"False","veh_real_odo":1240207.0589066716,"veh_rpm":114,"veh_speed":0,"veh_throttle_pos":17,"veh_tire_lf_pressure":0,"veh_tire_lr_pressure":0,"veh_tire_rf_pressure":0,"veh_tire_rr_pressure":0,"veh_virt_odo":1224821.0581758758} | {"gps_alt":0.017,"gps_fix_status":2,"gps_fix_time":"2019-03-26T17:11:54.142Z","gps_hacc":0,"gps_hdop":0,"gps_heading":275.04998779296875,"gps_lat":37.56687927246094,"gps_lon":-122.0528335571289,"gps_lost_lock_duration":0,"gps_lost_lock_time":"2019-03-23T03:30:22.240Z","gps_num_sat":8,"gps_pdop":1,"gps_speed":13.684370560978294,"gps_vacc":0,"gps_vdop":1} |
| 12345      | 2019-03-26T17:12:00.562Z  | VEH_IGN_OFF              | {"dev_acceleration":null,"dev_accl_magnitude":null,"dev_accl_x_force":null,"dev_accl_y_force":null,"dev_accl_z_force":null,"dev_ext_bat_voltage":12814,"dev_int_bat_voltage":4147,"dev_nw_carrier":"310410","dev_nw_cell_sig_str":29,"dev_nw_conn_roaming":"True","dev_nw_conn_type":0,"veh_coolant_temp":37,"veh_dtc_count":0,"veh_engine_fuel_rate":0,"veh_engine_load":0,"veh_engine_oil_temp":0,"veh_fuel_level":0,"veh_fuel_pressure":0,"veh_ima_pressure":0,"veh_intake_air_temp":15,"veh_maf_air_flow":6.82,"veh_mil_status":"False","veh_real_odo":1240207.0589066716,"veh_rpm":114,"veh_speed":0,"veh_throttle_pos":17,"veh_tire_lf_pressure":0,"veh_tire_lr_pressure":0,"veh_tire_rf_pressure":0,"veh_tire_rr_pressure":0,"veh_virt_odo":1224821.0581758758} | {"gps_alt":0.015,"gps_fix_status":2,"gps_fix_time":"2019-03-26T17:12:00.110Z","gps_hacc":0,"gps_hdop":0,"gps_heading":275.04998779296875,"gps_lat":37.566890716552734,"gps_lon":-122.0528335571289,"gps_lost_lock_duration":0,"gps_lost_lock_time":"2019-03-23T03:30:22.240Z","gps_num_sat":12,"gps_pdop":1,"gps_speed":18.623090601602794,"gps_vacc":0,"gps_vdop":1} |
| 12345      | 2019-03-26T17:12:01.051Z  | VEH_TRIP_MOVING_STOPPED  | {"dev_acceleration":null,"dev_accl_magnitude":null,"dev_accl_x_force":null,"dev_accl_y_force":null,"dev_accl_z_force":null,"dev_ext_bat_voltage":12814,"dev_int_bat_voltage":4147,"dev_nw_carrier":"310410","dev_nw_cell_sig_str":29,"dev_nw_conn_roaming":"True","dev_nw_conn_type":0,"veh_coolant_temp":37,"veh_dtc_count":0,"veh_engine_fuel_rate":0,"veh_engine_load":0,"veh_engine_oil_temp":0,"veh_fuel_level":0,"veh_fuel_pressure":0,"veh_ima_pressure":0,"veh_intake_air_temp":15,"veh_maf_air_flow":6.82,"veh_mil_status":"False","veh_real_odo":1240207.0589066716,"veh_rpm":114,"veh_speed":0,"veh_throttle_pos":17,"veh_tire_lf_pressure":0,"veh_tire_lr_pressure":0,"veh_tire_rf_pressure":0,"veh_tire_rr_pressure":0,"veh_virt_odo":1224821.0581758758} | {"gps_alt":0.015,"gps_fix_status":2,"gps_fix_time":"2019-03-26T17:12:00.110Z","gps_hacc":0,"gps_hdop":0,"gps_heading":275.04998779296875,"gps_lat":37.566890716552734,"gps_lon":-122.0528335571289,"gps_lost_lock_duration":0,"gps_lost_lock_time":"2019-03-23T03:30:22.240Z","gps_num_sat":12,"gps_pdop":1,"gps_speed":18.623090601602794,"gps_vacc":0,"gps_vdop":1} |
| 12345      | 2019-03-26T17:16:33.660Z  | VEH_IGN_ON               | {"dev_acceleration":null,"dev_accl_magnitude":null,"dev_accl_x_force":null,"dev_accl_y_force":null,"dev_accl_z_force":null,"dev_ext_bat_voltage":13806,"dev_int_bat_voltage":4148,"dev_nw_carrier":"310410","dev_nw_cell_sig_str":31,"dev_nw_conn_roaming":"True","dev_nw_conn_type":0,"veh_coolant_temp":37,"veh_dtc_count":0,"veh_engine_fuel_rate":0,"veh_engine_load":0,"veh_engine_oil_temp":0,"veh_fuel_level":0,"veh_fuel_pressure":0,"veh_ima_pressure":0,"veh_intake_air_temp":15,"veh_maf_air_flow":6.82,"veh_mil_status":"False","veh_real_odo":1240207.0589066716,"veh_rpm":774,"veh_speed":0,"veh_throttle_pos":17,"veh_tire_lf_pressure":0,"veh_tire_lr_pressure":0,"veh_tire_rf_pressure":0,"veh_tire_rr_pressure":0,"veh_virt_odo":1224821.0581758758} | {"gps_alt":0.009000000000000001,"gps_fix_status":2,"gps_fix_time":"2019-03-26T17:16:33.158Z","gps_hacc":0,"gps_hdop":0,"gps_heading":112.05999755859375,"gps_lat":37.566951751708984,"gps_lon":-122.05277252197266,"gps_lost_lock_duration":0,"gps_lost_lock_time":"2019-03-23T03:30:22.240Z","gps_num_sat":8,"gps_pdop":1,"gps_speed":106.8512673448987,"gps_vacc":0,"gps_vdop":1} |
| 12345      | 2019-03-26T17:16:34.990Z  | VEH_TRIP_MOVING_STARTED  | {"dev_acceleration":null,"dev_accl_magnitude":null,"dev_accl_x_force":null,"dev_accl_y_force":null,"dev_accl_z_force":null,"dev_ext_bat_voltage":13806,"dev_int_bat_voltage":4148,"dev_nw_carrier":"310410","dev_nw_cell_sig_str":30,"dev_nw_conn_roaming":"True","dev_nw_conn_type":0,"veh_coolant_temp":37,"veh_dtc_count":0,"veh_engine_fuel_rate":0,"veh_engine_load":50,"veh_engine_oil_temp":0,"veh_fuel_level":0,"veh_fuel_pressure":0,"veh_ima_pressure":0,"veh_intake_air_temp":17,"veh_maf_air_flow":6.82,"veh_mil_status":"False","veh_real_odo":1240207.0589066716,"veh_rpm":774,"veh_speed":0,"veh_throttle_pos":18,"veh_tire_lf_pressure":0,"veh_tire_lr_pressure":0,"veh_tire_rf_pressure":0,"veh_tire_rr_pressure":0,"veh_virt_odo":1224821.0581758758} | {"gps_alt":0.009000000000000001,"gps_fix_status":2,"gps_fix_time":"2019-03-26T17:16:34.203Z","gps_hacc":0,"gps_hdop":0,"gps_heading":91.62000274658203,"gps_lat":37.566951751708984,"gps_lon":-122.05274963378906,"gps_lost_lock_duration":0,"gps_lost_lock_time":"2019-03-23T03:30:22.240Z","gps_num_sat":8,"gps_pdop":1,"gps_speed":121.51308951631451,"gps_vacc":0,"gps_vdop":1} |
| 12345      | 2019-03-26T17:16:43.175Z  | VEH_TRIP_TIME_BASED      | {"dev_acceleration":null,"dev_accl_magnitude":null,"dev_accl_x_force":null,"dev_accl_y_force":null,"dev_accl_z_force":null,"dev_ext_bat_voltage":13888,"dev_int_bat_voltage":4148,"dev_nw_carrier":"310410","dev_nw_cell_sig_str":30,"dev_nw_conn_roaming":"True","dev_nw_conn_type":0,"veh_coolant_temp":38,"veh_dtc_count":0,"veh_engine_fuel_rate":0,"veh_engine_load":34,"veh_engine_oil_temp":0,"veh_fuel_level":0,"veh_fuel_pressure":0,"veh_ima_pressure":0,"veh_intake_air_temp":17,"veh_maf_air_flow":5.6000000000000005,"veh_mil_status":"False","veh_real_odo":1240227.0589076215,"veh_rpm":864,"veh_speed":416.66667,"veh_throttle_pos":16,"veh_tire_lf_pressure":0,"veh_tire_lr_pressure":0,"veh_tire_rf_pressure":0,"veh_tire_rr_pressure":0,"veh_virt_odo":1224855.0581774907} | {"gps_alt":0.01,"gps_fix_status":2,"gps_fix_time":"2019-03-26T17:16:42.131Z","gps_hacc":0,"gps_hdop":0,"gps_heading":107.62999725341797,"gps_lat":37.566951751708984,"gps_lon":-122.05239868164062,"gps_lost_lock_duration":0,"gps_lost_lock_time":"2019-03-23T03:30:22.240Z","gps_num_sat":8,"gps_pdop":1,"gps_speed":374.72539777658466,"gps_vacc":0,"gps_vdop":1} |
| 12345      | 2019-03-26T17:16:54.137Z  | VEH_TRIP_TIME_BASED      | {"dev_acceleration":null,"dev_accl_magnitude":null,"dev_accl_x_force":null,"dev_accl_y_force":null,"dev_accl_z_force":null,"dev_ext_bat_voltage":13868,"dev_int_bat_voltage":4148,"dev_nw_carrier":"310410","dev_nw_cell_sig_str":30,"dev_nw_conn_roaming":"True","dev_nw_conn_type":0,"veh_coolant_temp":38,"veh_dtc_count":0,"veh_engine_fuel_rate":0,"veh_engine_load":56,"veh_engine_oil_temp":0,"veh_fuel_level":0,"veh_fuel_pressure":0,"veh_ima_pressure":0,"veh_intake_air_temp":17,"veh_maf_air_flow":18.53,"veh_mil_status":"False","veh_real_odo":1240258.058909094,"veh_rpm":1384,"veh_speed":222.222224,"veh_throttle_pos":16,"veh_tire_lf_pressure":0,"veh_tire_lr_pressure":0,"veh_tire_rf_pressure":0,"veh_tire_rr_pressure":0,"veh_virt_odo":1224874.0581783932} | {"gps_alt":0.007,"gps_fix_status":2,"gps_fix_time":"2019-03-26T17:16:54.088Z","gps_hacc":0,"gps_hdop":0,"gps_heading":77.88999938964844,"gps_lat":37.566898345947266,"gps_lon":-122.05213928222656,"gps_lost_lock_duration":0,"gps_lost_lock_time":"2019-03-23T03:30:22.240Z","gps_num_sat":8,"gps_pdop":1,"gps_speed":338.4052144738026,"gps_vacc":0,"gps_vdop":1} |
| 12345      | 2019-03-26T17:17:04.754Z  | VEH_TRIP_TIME_BASED      | {"dev_acceleration":null,"dev_accl_magnitude":null,"dev_accl_x_force":null,"dev_accl_y_force":null,"dev_accl_z_force":null,"dev_ext_bat_voltage":13837,"dev_int_bat_voltage":4148,"dev_nw_carrier":"310410","dev_nw_cell_sig_str":30,"dev_nw_conn_roaming":"True","dev_nw_conn_type":0,"veh_coolant_temp":38,"veh_dtc_count":0,"veh_engine_fuel_rate":0,"veh_engine_load":44,"veh_engine_oil_temp":0,"veh_fuel_level":0,"veh_fuel_pressure":0,"veh_ima_pressure":0,"veh_intake_air_temp":17,"veh_maf_air_flow":6.34,"veh_mil_status":"False","veh_real_odo":1240293.0589107564,"veh_rpm":721,"veh_speed":83.33333400000001,"veh_throttle_pos":16,"veh_tire_lf_pressure":0,"veh_tire_lr_pressure":0,"veh_tire_rf_pressure":0,"veh_tire_rr_pressure":0,"veh_virt_odo":1224904.058179818} | {"gps_alt":0.006,"gps_fix_status":2,"gps_fix_time":"2019-03-26T17:17:04.203Z","gps_hacc":0,"gps_hdop":0,"gps_heading":74,"gps_lat":37.566959381103516,"gps_lon":-122.05181121826172,"gps_lost_lock_duration":0,"gps_lost_lock_time":"2019-03-23T03:30:22.240Z","gps_num_sat":12,"gps_pdop":1,"gps_speed":66.4669413055935,"gps_vacc":0,"gps_vdop":1} |
| 12345      | 2019-03-26T17:17:16.675Z  | VEH_TRIP_TIME_BASED      | {"dev_acceleration":null,"dev_accl_magnitude":null,"dev_accl_x_force":null,"dev_accl_y_force":null,"dev_accl_z_force":null,"dev_ext_bat_voltage":13930,"dev_int_bat_voltage":4148,"dev_nw_carrier":"310410","dev_nw_cell_sig_str":30,"dev_nw_conn_roaming":"True","dev_nw_conn_type":0,"veh_coolant_temp":40,"veh_dtc_count":0,"veh_engine_fuel_rate":0,"veh_engine_load":33,"veh_engine_oil_temp":0,"veh_fuel_level":0,"veh_fuel_pressure":0,"veh_ima_pressure":0,"veh_intake_air_temp":16,"veh_maf_air_flow":6.12,"veh_mil_status":"False","veh_real_odo":1240326.0589123238,"veh_rpm":1009,"veh_speed":944.4444520000001,"veh_throttle_pos":24,"veh_tire_lf_pressure":0,"veh_tire_lr_pressure":0,"veh_tire_rf_pressure":0,"veh_tire_rr_pressure":0,"veh_virt_odo":1224944.058181718} | {"gps_alt":0,"gps_fix_status":2,"gps_fix_time":"2019-03-26T17:17:16.123Z","gps_hacc":0,"gps_hdop":1,"gps_heading":330.4100036621094,"gps_lat":37.567440032958984,"gps_lon":-122.05191040039062,"gps_lost_lock_duration":0,"gps_lost_lock_time":"2019-03-23T03:30:22.240Z","gps_num_sat":8,"gps_pdop":1,"gps_speed":936.6591846376419,"gps_vacc":0,"gps_vdop":1} |
